lat,lon
50.4026417,-4.0862600
50.4026817,-4.0862467
50.4027167,-4.0862367
50.4027650,-4.0862367
50.4028050,-4.0862150
50.4028433,-4.0861933
50.4028767,-4.0861800
50.4029083,-4.0861833
50.4029467,-4.0861733
50.4029850,-4.0861533
50.4030283,-4.0861367
50.4030667,-4.0861233
50.4031083,-4.0861133
50.4031483,-4.0860933
50.4031850,-4.0860700
50.4032250,-4.0860600
50.4032667,-4.0860567
50.4033083,-4.0860533
50.4033450,-4.0860383
50.4033900,-4.0860250
50.4034350,-4.0860083
50.4034683,-4.0859900
50.4035017,-4.0859667
50.4035267,-4.0859517
50.4035667,-4.0859433
50.4036083,-4.0859283
50.4036467,-4.0859200
50.4036883,-4.0859033
50.4037150,-4.0858800
50.4037483,-4.0858600
50.4037867,-4.0858400
50.4038200,-4.0858367
50.4038550,-4.0858267
50.4038900,-4.0858033
50.4039233,-4.0857833
50.4039550,-4.0857617
50.4039817,-4.0857433
50.4040100,-4.0857200
50.4040433,-4.0857117
50.4040783,-4.0856900
50.4041133,-4.0856900
50.4041533,-4.0856783
50.4041867,-4.0856650
50.4042217,-4.0856383
50.4042500,-4.0856267
50.4042733,-4.0856133
50.4042967,-4.0855933
50.4043133,-4.0855650
50.4043267,-4.0855433
50.4043417,-4.0855150
50.4043483,-4.0854917
50.4043400,-4.0854683
50.4043367,-4.0854483
50.4043317,-4.0854350
50.4043383,-4.0854333
50.4043450,-4.0854383
50.4043667,-4.0854383
50.4043850,-4.0854400
50.4044017,-4.0854400
50.4044150,-4.0854400
50.4044300,-4.0854233
50.4044433,-4.0854150
50.4044583,-4.0853867
50.4044850,-4.0853583
50.4045083,-4.0853350
50.4045433,-4.0852867
50.4045900,-4.0852033
50.4046217,-4.0851717
50.4046417,-4.0851350
50.4046650,-4.0851117
50.4046683,-4.0850883
50.4046767,-4.0850617
50.4046883,-4.0850383
50.4046967,-4.0850117
50.4047050,-4.0849767
50.4047250,-4.0849417
50.4047383,-4.0849033
50.4047683,-4.0848700
50.4047950,-4.0848333
50.4048283,-4.0847783
50.4048533,-4.0847217
50.4048650,-4.0846683
50.4048883,-4.0846283
50.4049183,-4.0846033
50.4049383,-4.0845733
50.4049900,-4.0845433
50.4050200,-4.0845083
50.4050767,-4.0844633
50.4051150,-4.0844267
50.4051317,-4.0843933
50.4051500,-4.0843550
50.4051667,-4.0843367
50.4052150,-4.0842750
50.4052383,-4.0842283
50.4052533,-4.0841900
50.4052767,-4.0841617
50.4053367,-4.0841383
50.4053967,-4.0841067
50.4054600,-4.0840500
50.4055083,-4.0840250
50.4055433,-4.0839883
50.4055900,-4.0839483
50.4056417,-4.0839183
50.4056700,-4.0839083
50.4057067,-4.0839000
50.4057467,-4.0838550
50.4058133,-4.0838250
50.4058633,-4.0837950
50.4059133,-4.0837900
50.4059467,-4.0837817
50.4059833,-4.0837750
50.4060183,-4.0837750
50.4060683,-4.0837667
50.4061133,-4.0837717
50.4061383,-4.0837817
50.4061633,-4.0837833
50.4062050,-4.0837767
50.4062433,-4.0837733
50.4062600,-4.0837667
50.4062833,-4.0837550
50.4063200,-4.0837483
50.4063483,-4.0837400
50.4063850,-4.0837233
50.4064233,-4.0836967
50.4064733,-4.0836650
50.4065117,-4.0836400
50.4065567,-4.0836117
50.4065867,-4.0836000
50.4066083,-4.0835867
50.4066317,-4.0835717
50.4066483,-4.0835633
50.4066717,-4.0835600
50.4067017,-4.0835433
50.4067183,-4.0835250
50.4067500,-4.0834983
50.4067900,-4.0834733
50.4068267,-4.0834533
50.4068550,-4.0834367
50.4068917,-4.0833900
50.4069317,-4.0833317
50.4069717,-4.0832767
50.4069950,-4.0832400
50.4070017,-4.0832133
50.4070333,-4.0831783
50.4070850,-4.0831033
50.4071233,-4.0830600
50.4071433,-4.0830283
50.4071550,-4.0830067
50.4071700,-4.0829750
50.4071983,-4.0829400
50.4072183,-4.0829100
50.4072317,-4.0828817
50.4072433,-4.0828517
50.4072600,-4.0828067
50.4072733,-4.0827683
50.4072767,-4.0827383
50.4072900,-4.0826917
50.4073217,-4.0826067
50.4073483,-4.0825200
50.4073850,-4.0824350
50.4074067,-4.0823833
50.4074350,-4.0823367
50.4074717,-4.0822817
50.4074983,-4.0822183
50.4075467,-4.0821400
50.4075867,-4.0820583
50.4075900,-4.0819900
50.4076117,-4.0819483
50.4076283,-4.0819083
50.4076350,-4.0818783
50.4076417,-4.0818483
50.4076633,-4.0818267
50.4076983,-4.0817867
50.4077267,-4.0817550
50.4077533,-4.0817100
50.4077783,-4.0816650
50.4077917,-4.0816283
50.4078033,-4.0815850
50.4078100,-4.0815333
50.4078183,-4.0814883
50.4078233,-4.0814417
50.4078233,-4.0813950
50.4078167,-4.0813450
50.4078100,-4.0813117
50.4078183,-4.0812350
50.4078250,-4.0811783
50.4078333,-4.0810883
50.4078300,-4.0810283
50.4078433,-4.0809783
50.4078633,-4.0809050
50.4078767,-4.0808317
50.4078800,-4.0807800
50.4079033,-4.0807533
50.4079217,-4.0806883
50.4079350,-4.0806150
50.4079467,-4.0805567
50.4079567,-4.0805050
50.4079783,-4.0804600
50.4079883,-4.0804150
50.4079950,-4.0803733
50.4080000,-4.0803183
50.4080083,-4.0802600
50.4080267,-4.0802150
50.4080383,-4.0801650
50.4080500,-4.0801100
50.4080583,-4.0800717
50.4080717,-4.0800183
50.4080750,-4.0799700
50.4080717,-4.0799400
50.4080667,-4.0798933
50.4080750,-4.0798450
50.4080967,-4.0797833
50.4081083,-4.0797383
50.4081183,-4.0796833
50.4081550,-4.0796267
50.4081917,-4.0795517
50.4082183,-4.0794900
50.4082400,-4.0794417
50.4082550,-4.0794017
50.4082733,-4.0793750
50.4082867,-4.0793367
50.4083117,-4.0792950
50.4083350,-4.0792600
50.4083500,-4.0792317
50.4083633,-4.0792017
50.4083850,-4.0791767
50.4083983,-4.0791517
50.4084100,-4.0791233
50.4084150,-4.0790983
50.4084450,-4.0790600
50.4084717,-4.0790183
50.4085000,-4.0789450
50.4085117,-4.0788917
50.4085433,-4.0788583
50.4085717,-4.0788183
50.4086050,-4.0787767
50.4086483,-4.0787350
50.4086700,-4.0787217
50.4086800,-4.0787117
50.4086933,-4.0787017
50.4087233,-4.0786867
50.4087550,-4.0786783
50.4087783,-4.0786700
50.4087917,-4.0786717
50.4088083,-4.0786533
50.4088267,-4.0786517
50.4088417,-4.0786483
50.4088417,-4.0786417
50.4088450,-4.0786450
50.4088417,-4.0786417
50.4088350,-4.0786433
50.4088283,-4.0786467
50.4088383,-4.0786500
50.4088483,-4.0786533
50.4088567,-4.0786517
50.4088683,-4.0786450
50.4088717,-4.0786433
50.4088733,-4.0786467
50.4088733,-4.0786450
50.4088717,-4.0786417
50.4088733,-4.0786333
50.4088767,-4.0786283
50.4088733,-4.0786283
50.4088683,-4.0786317
50.4088633,-4.0786367
50.4088600,-4.0786367
50.4088567,-4.0786367
50.4088517,-4.0786383
50.4088483,-4.0786417
50.4088450,-4.0786433
50.4088450,-4.0786467
50.4088450,-4.0786500
50.4088467,-4.0786533
50.4088483,-4.0786583
50.4088500,-4.0786617
50.4088500,-4.0786650
50.4088517,-4.0786667
50.4088517,-4.0786717
50.4088533,-4.0786733
50.4088550,-4.0786750
50.4088550,-4.0786767
50.4088567,-4.0786767
50.4088567,-4.0786733
50.4088567,-4.0786733
50.4088550,-4.0786733
50.4088550,-4.0786750
50.4088517,-4.0786733
50.4088500,-4.0786700
50.4088500,-4.0786700
50.4088517,-4.0786700
50.4088533,-4.0786717
50.4088550,-4.0786733
50.4088567,-4.0786767
50.4088583,-4.0786800
50.4088600,-4.0786850
50.4088617,-4.0786900
50.4088633,-4.0786917
50.4088650,-4.0786917
50.4088650,-4.0786933
50.4088650,-4.0786917
50.4088683,-4.0786850
50.4088717,-4.0786733
50.4088717,-4.0786600
50.4088717,-4.0786533
50.4088783,-4.0786450
50.4088767,-4.0786367
50.4088717,-4.0786333
50.4088583,-4.0786250
50.4088433,-4.0786250
50.4088283,-4.0786133
50.4088167,-4.0786167
50.4088167,-4.0786250
50.4088267,-4.0786283
50.4088100,-4.0786383
50.4087883,-4.0786417
50.4087433,-4.0786650
50.4087150,-4.0786833
50.4086933,-4.0787050
50.4086750,-4.0787267
50.4086567,-4.0787450
50.4086300,-4.0787733
50.4085933,-4.0788133
50.4085567,-4.0788417
50.4085233,-4.0788833
50.4085017,-4.0789233
50.4084800,-4.0789583
50.4084417,-4.0789967
50.4083983,-4.0790367
50.4083583,-4.0790683
50.4083317,-4.0791017
50.4083100,-4.0791500
50.4082833,-4.0792033
50.4082567,-4.0792483
50.4082250,-4.0792750
50.4081900,-4.0793217
50.4081617,-4.0793467
50.4081400,-4.0793817
50.4081533,-4.0794517
50.4081417,-4.0795017
50.4081267,-4.0795517
50.4080950,-4.0795883
50.4080967,-4.0796450
50.4080917,-4.0796867
50.4080900,-4.0797333
50.4080783,-4.0797833
50.4080583,-4.0798400
50.4080283,-4.0798833
50.4080083,-4.0799333
50.4080100,-4.0799883
50.4080083,-4.0800500
50.4080083,-4.0801000
50.4080067,-4.0801583
50.4080083,-4.0802050
50.4080067,-4.0802417
50.4079833,-4.0802817
50.4079600,-4.0803350
50.4079767,-4.0803867
50.4079800,-4.0804550
50.4079850,-4.0805400
50.4079867,-4.0806083
50.4079800,-4.0806650
50.4079783,-4.0807317
50.4079750,-4.0807867
50.4079750,-4.0808350
50.4079667,-4.0808767
50.4079500,-4.0809167
50.4079383,-4.0809617
50.4079117,-4.0810150
50.4079250,-4.0810750
50.4079400,-4.0811433
50.4079617,-4.0811950
50.4079633,-4.0812550
50.4079700,-4.0813050
50.4079467,-4.0813567
50.4079267,-4.0814267
50.4079117,-4.0814900
50.4079067,-4.0815350
50.4078950,-4.0815783
50.4078433,-4.0816483
50.4078033,-4.0816950
50.4077883,-4.0817367
50.4077617,-4.0817783
50.4077300,-4.0818067
50.4076983,-4.0818467
50.4076767,-4.0819117
50.4076450,-4.0819650
50.4076150,-4.0820150
50.4075983,-4.0820567
50.4075817,-4.0821083
50.4075617,-4.0821500
50.4075433,-4.0821800
50.4075167,-4.0822050
50.4074867,-4.0822383
50.4074533,-4.0822717
50.4074283,-4.0823150
50.4074100,-4.0823550
50.4073767,-4.0823917
50.4073583,-4.0824300
50.4073350,-4.0824583
50.4073000,-4.0824783
50.4072617,-4.0825133
50.4072167,-4.0825583
50.4071817,-4.0825867
50.4071600,-4.0826250
50.4071467,-4.0826700
50.4071333,-4.0827017
50.4071317,-4.0827433
50.4071183,-4.0827750
50.4070833,-4.0828033
50.4070583,-4.0828283
50.4070333,-4.0828667
50.4070133,-4.0829117
50.4069917,-4.0829517
50.4069783,-4.0830033
50.4069400,-4.0830533
50.4069067,-4.0830867
50.4068867,-4.0831233
50.4068617,-4.0831583
50.4068050,-4.0831883
50.4067583,-4.0832217
50.4067233,-4.0832433
50.4066817,-4.0832700
50.4066383,-4.0832917
50.4065967,-4.0833150
50.4065600,-4.0833433
50.4065217,-4.0833600
50.4064917,-4.0833850
50.4064483,-4.0834133
50.4064000,-4.0834517
50.4063717,-4.0834817
50.4063567,-4.0835100
50.4063233,-4.0835367
50.4062917,-4.0835600
50.4062683,-4.0835800
50.4062400,-4.0835950
50.4062000,-4.0836183
50.4061617,-4.0836333
50.4061100,-4.0836517
50.4060550,-4.0836883
50.4060133,-4.0837150
50.4059867,-4.0837333
50.4059533,-4.0837533
50.4059067,-4.0837750
50.4058450,-4.0837967
50.4058133,-4.0838117
50.4057867,-4.0838350
50.4057733,-4.0838517
50.4057467,-4.0838683
50.4057217,-4.0838917
50.4056950,-4.0839150
50.4056717,-4.0839350
50.4056633,-4.0839600
50.4056483,-4.0839850
50.4056133,-4.0840000
50.4055983,-4.0840167
50.4055833,-4.0840400
50.4055683,-4.0840733
50.4055550,-4.0841017
50.4055300,-4.0841133
50.4054950,-4.0841267
50.4054600,-4.0841517
50.4053983,-4.0841917
50.4053433,-4.0842317
50.4052933,-4.0842683
50.4052600,-4.0843000
50.4052417,-4.0843350
50.4052183,-4.0843767
50.4051900,-4.0844300
50.4051717,-4.0844967
50.4051383,-4.0845650
50.4051133,-4.0846183
50.4050783,-4.0846600
50.4050567,-4.0847233
50.4050467,-4.0847650
50.4049733,-4.0848167
50.4049300,-4.0848567
50.4048967,-4.0848933
50.4048500,-4.0849333
50.4047883,-4.0849683
50.4047300,-4.0849983
50.4046833,-4.0850317
50.4046433,-4.0850750
50.4046100,-4.0851233
50.4045833,-4.0851733
50.4045617,-4.0852133
50.4045417,-4.0852417
50.4045150,-4.0852717
50.4044850,-4.0852900
50.4044533,-4.0853067
50.4044367,-4.0853350
50.4044117,-4.0853617
50.4043817,-4.0853933
50.4043517,-4.0854517
50.4043483,-4.0854800
50.4043400,-4.0855083
50.4043133,-4.0855350
50.4042867,-4.0855567
50.4042517,-4.0855817
50.4042250,-4.0855950
50.4041950,-4.0856150
50.4041617,-4.0856383
50.4041133,-4.0856683
50.4040767,-4.0856883
50.4040450,-4.0857233
50.4040050,-4.0857450
50.4039667,-4.0857650
50.4039317,-4.0857767
50.4038967,-4.0857967
50.4038583,-4.0858150
50.4038233,-4.0858333
50.4037867,-4.0858567
50.4037533,-4.0858750
50.4037083,-4.0858933
50.4036717,-4.0859167
50.4036300,-4.0859333
50.4035867,-4.0859483
50.4035483,-4.0859633
50.4035183,-4.0859883
50.4034917,-4.0860017
50.4034583,-4.0860067
50.4034283,-4.0860183
50.4033800,-4.0860217
50.4033367,-4.0860383
50.4032883,-4.0860500
50.4032433,-4.0860617
50.4031983,-4.0860583
50.4031567,-4.0860683
50.4031150,-4.0860767
50.4030767,-4.0860867
50.4030383,-4.0860967
50.4030017,-4.0861150
50.4029650,-4.0861200
50.4029300,-4.0861283
50.4029000,-4.0861383
50.4028683,-4.0861533
50.4028333,-4.0861600
50.4027933,-4.0861633
50.4027517,-4.0861683
50.4027100,-4.0861783
50.4026783,-4.0861900
50.4026283,-4.0861883
50.4025883,-4.0862000
50.4025483,-4.0862150
50.4025133,-4.0862317
50.4024767,-4.0862417
50.4024483,-4.0862550
50.4024083,-4.0862767
50.4023617,-4.0862967
50.4023217,-4.0863217
50.4022717,-4.0863467
50.4022350,-4.0863800
50.4021950,-4.0864150
50.4021717,-4.0864500
50.4021517,-4.0864817
50.4021133,-4.0865333
50.4020850,-4.0865767
50.4020567,-4.0866233
50.4020367,-4.0866700
50.4020200,-4.0867167
50.4019967,-4.0867550
50.4019800,-4.0867983
50.4019617,-4.0868483
50.4019367,-4.0869000
50.4019050,-4.0869467
50.4018783,-4.0869883
50.4018333,-4.0870250
50.4018017,-4.0870550
50.4017633,-4.0870783
50.4017317,-4.0871100
50.4016950,-4.0871383
50.4016600,-4.0871817
50.4016217,-4.0872033
50.4015767,-4.0872167
50.4015283,-4.0872400
50.4014933,-4.0872450
50.4014583,-4.0872533
50.4014317,-4.0872483
50.4013917,-4.0872350
50.4013583,-4.0872283
50.4013350,-4.0872217
50.4013067,-4.0871883
50.4012833,-4.0871500
50.4012567,-4.0870900
50.4012367,-4.0870450
50.4012117,-4.0869933
50.4011833,-4.0869450
50.4011567,-4.0869233
50.4011267,-4.0868883
50.4011033,-4.0868517
50.4010717,-4.0868183
50.4010267,-4.0868083
50.4009983,-4.0867733
50.4009450,-4.0867350
50.4009083,-4.0867100
50.4008883,-4.0866767
50.4008483,-4.0866500
50.4008133,-4.0866167
50.4007817,-4.0865617
50.4007467,-4.0865000
50.4007117,-4.0864467
50.4006933,-4.0864033
50.4006683,-4.0863533
50.4006550,-4.0863033
50.4006317,-4.0862500
50.4005950,-4.0861967
50.4005567,-4.0861500
50.4005183,-4.0861100
50.4004883,-4.0860767
50.4004500,-4.0860383
50.4004100,-4.0859983
50.4003583,-4.0859667
50.4003133,-4.0859417
50.4002667,-4.0859183
50.4002217,-4.0858917
50.4001833,-4.0858683
50.4001467,-4.0858567
50.4001117,-4.0858367
50.4000800,-4.0858117
50.4000533,-4.0857900
50.4000450,-4.0857533
50.4000233,-4.0857200
50.4000000,-4.0856867
50.3999833,-4.0856417
50.3999800,-4.0855800
50.3999600,-4.0855417
50.3999267,-4.0855017
50.3998900,-4.0854650
50.3998600,-4.0854317
50.3998150,-4.0854017
50.3997600,-4.0853617
50.3996817,-4.0853333
50.3996150,-4.0852933
50.3995600,-4.0852600
50.3995083,-4.0852150
50.3994683,-4.0851733
50.3994217,-4.0851400
50.3993800,-4.0851100
50.3993483,-4.0850733
50.3993100,-4.0850350
50.3992833,-4.0849933
50.3992500,-4.0849500
50.3992200,-4.0849000
50.3991900,-4.0848550
50.3991433,-4.0848133
50.3991000,-4.0847917
50.3990633,-4.0847583
50.3990350,-4.0847367
50.3989983,-4.0846967
50.3989633,-4.0846650
50.3989283,-4.0846283
50.3988917,-4.0845950
50.3988600,-4.0845717
50.3988267,-4.0845483
50.3987717,-4.0845200
50.3987317,-4.0844817
50.3986833,-4.0844567
50.3986317,-4.0844283
50.3985900,-4.0844100
50.3985533,-4.0843850
50.3985183,-4.0843633
50.3984667,-4.0843400
50.3984167,-4.0843300
50.3983683,-4.0843117
50.3983217,-4.0842850
50.3982867,-4.0842617
50.3982533,-4.0842550
50.3982183,-4.0842383
50.3981883,-4.0842167
50.3981500,-4.0842000
50.3981067,-4.0841817
50.3980617,-4.0841633
50.3980333,-4.0841433
50.3980050,-4.0841283
50.3979750,-4.0841200
50.3979350,-4.0840917
50.3979000,-4.0840617
50.3978650,-4.0840400
50.3978250,-4.0840117
50.3977883,-4.0839867
50.3977450,-4.0839683
50.3977000,-4.0839483
50.3976617,-4.0839300
50.3976267,-4.0839167
50.3976017,-4.0838950
50.3975633,-4.0838717
50.3975350,-4.0838667
50.3975067,-4.0838550
50.3974717,-4.0838400
50.3974283,-4.0838300
50.3973967,-4.0838217
50.3973650,-4.0838100
50.3973250,-4.0837933
50.3972783,-4.0837650
50.3972100,-4.0837417
50.3971567,-4.0837317
50.3971217,-4.0837033
50.3970983,-4.0836933
50.3970733,-4.0836767
50.3970300,-4.0836600
50.3969733,-4.0836483
50.3969150,-4.0836417
50.3968567,-4.0836450
50.3968067,-4.0836400
50.3967733,-4.0836267
50.3967367,-4.0836200
50.3966933,-4.0836183
50.3966567,-4.0836233
50.3966183,-4.0836317
50.3965967,-4.0836417
50.3965683,-4.0836533
50.3965317,-4.0836800
50.3965050,-4.0836900
50.3964650,-4.0836917
50.3964350,-4.0836950
50.3964067,-4.0836967
50.3963767,-4.0837067
50.3963267,-4.0837117
50.3962867,-4.0837183
50.3962533,-4.0837100
50.3962133,-4.0837083
50.3961817,-4.0837017
50.3961567,-4.0837017
50.3961250,-4.0837017
50.3960750,-4.0836917
50.3960300,-4.0836700
50.3959967,-4.0836400
50.3959717,-4.0836050
50.3959300,-4.0835800
50.3958850,-4.0835517
50.3958567,-4.0835300
50.3958317,-4.0835067
50.3958067,-4.0834767
50.3957833,-4.0834467
50.3957533,-4.0834217
50.3957367,-4.0833917
50.3956950,-4.0833667
50.3956667,-4.0833383
50.3956333,-4.0833133
50.3955717,-4.0833033
50.3955267,-4.0832883
50.3954867,-4.0832783
50.3954400,-4.0832633
50.3953917,-4.0832400
50.3953467,-4.0832250
50.3953067,-4.0832183
50.3952633,-4.0832033
50.3952217,-4.0831833
50.3951783,-4.0831667
50.3951367,-4.0831550
50.3951017,-4.0831383
50.3950633,-4.0831283
50.3950300,-4.0831150
50.3949917,-4.0831000
50.3949583,-4.0830800
50.3949250,-4.0830633
50.3948933,-4.0830533
50.3948533,-4.0830300
50.3948183,-4.0830033
50.3947833,-4.0829817
50.3947500,-4.0829650
50.3947200,-4.0829483
50.3946900,-4.0829150
50.3946550,-4.0828833
50.3946233,-4.0828533
50.3945950,-4.0828167
50.3945750,-4.0827767
50.3945450,-4.0827467
50.3945133,-4.0827183
50.3944850,-4.0826817
50.3944550,-4.0826450
50.3944250,-4.0826117
50.3943967,-4.0825783
50.3943650,-4.0825417
50.3943317,-4.0825050
50.3942933,-4.0824667
50.3942583,-4.0824233
50.3942200,-4.0823850
50.3941750,-4.0823483
50.3941333,-4.0823083
50.3940933,-4.0822700
50.3940550,-4.0822333
50.3940167,-4.0822017
50.3939783,-4.0821717
50.3939367,-4.0821483
50.3938900,-4.0821200
50.3938500,-4.0820967
50.3938083,-4.0820767
50.3937717,-4.0820517
50.3937317,-4.0820300
50.3936933,-4.0820133
50.3936583,-4.0819950
50.3936217,-4.0819817
50.3935883,-4.0819667
50.3935500,-4.0819467
50.3935100,-4.0819333
50.3934717,-4.0819217
50.3934333,-4.0819067
50.3933917,-4.0818950
50.3933550,-4.0818767
50.3933200,-4.0818533
50.3932967,-4.0818267
50.3932800,-4.0817917
50.3932683,-4.0817517
50.3932583,-4.0817067
50.3932483,-4.0816550
50.3932517,-4.0816000
50.3932550,-4.0815400
50.3932450,-4.0814883
50.3932333,-4.0814367
50.3932117,-4.0813933
50.3931783,-4.0813667
50.3931417,-4.0813583
50.3931000,-4.0813533
50.3930600,-4.0813567
50.3930150,-4.0813633
50.3929633,-4.0813700
50.3929150,-4.0813783
50.3928600,-4.0813900
50.3928083,-4.0814000
50.3927600,-4.0814183
50.3927117,-4.0814283
50.3926600,-4.0814383
50.3926150,-4.0814467
50.3925600,-4.0814617
50.3925083,-4.0814717
50.3924617,-4.0814833
50.3924167,-4.0814817
50.3923683,-4.0814850
50.3923150,-4.0814967
50.3922633,-4.0815033
50.3922083,-4.0815067
50.3921600,-4.0815183
50.3921083,-4.0815350
50.3920583,-4.0815500
50.3920033,-4.0815650
50.3919533,-4.0815800
50.3919100,-4.0816000
50.3918767,-4.0816183
50.3918350,-4.0816183
50.3917817,-4.0816283
50.3917333,-4.0816400
50.3916667,-4.0816517
50.3915617,-4.0816633
50.3915367,-4.0816883
50.3915033,-4.0817183
50.3914633,-4.0817883
50.3914533,-4.0818767
50.3914500,-4.0819600
50.3914567,-4.0820483
50.3914617,-4.0821367
50.3914683,-4.0822233
50.3914750,-4.0823133
50.3914817,-4.0823933
50.3914900,-4.0824767
50.3914950,-4.0825550
50.3914983,-4.0826283
50.3915067,-4.0827017
50.3915167,-4.0827700
50.3915233,-4.0828350
50.3915317,-4.0829000
50.3915433,-4.0829667
50.3915567,-4.0830367
50.3915667,-4.0831050
50.3915733,-4.0831717
50.3915683,-4.0832317
50.3915683,-4.0832867
50.3915750,-4.0833400
50.3915833,-4.0833950
50.3915917,-4.0834550
50.3915983,-4.0835133
50.3916017,-4.0835667
50.3916150,-4.0836317
50.3916283,-4.0836950
50.3916350,-4.0837567
50.3916367,-4.0838167
50.3916400,-4.0838750
50.3916500,-4.0839333
50.3916550,-4.0839883
50.3916700,-4.0840450
50.3916850,-4.0841133
50.3916950,-4.0841717
50.3917100,-4.0842217
50.3917183,-4.0842767
50.3917217,-4.0843317
50.3917333,-4.0843800
50.3917467,-4.0844300
50.3917600,-4.0844817
50.3917767,-4.0845367
50.3917900,-4.0845900
50.3917967,-4.0846533
50.3918033,-4.0847167
50.3918017,-4.0847700
50.3917883,-4.0848167
50.3917667,-4.0848583
50.3917400,-4.0849050
50.3917017,-4.0849467
50.3916567,-4.0849900
50.3916083,-4.0850300
50.3915583,-4.0850650
50.3915083,-4.0851067
50.3914650,-4.0851450
50.3914200,-4.0851767
50.3913733,-4.0852067
50.3913217,-4.0852267
50.3912767,-4.0852583
50.3912300,-4.0852917
50.3911783,-4.0853117
50.3911383,-4.0853317
50.3910933,-4.0853467
50.3910567,-4.0853583
50.3910100,-4.0853667
50.3909550,-4.0853817
50.3909050,-4.0854000
50.3908500,-4.0854183
50.3908083,-4.0854333
50.3907883,-4.0854467
50.3907483,-4.0854033
50.3907250,-4.0853717
50.3907000,-4.0853667
50.3906833,-4.0853733
50.3906300,-4.0853700
50.3904900,-4.0854267
50.3904467,-4.0854650
50.3904150,-4.0855150
50.3904133,-4.0856333
50.3903650,-4.0857183
50.3903617,-4.0857800
50.3903733,-4.0858400
50.3904000,-4.0858883
50.3904283,-4.0859417
50.3904433,-4.0860117
50.3904833,-4.0860667
50.3905067,-4.0861167
50.3905200,-4.0861750
50.3905333,-4.0862433
50.3905567,-4.0862967
50.3905767,-4.0863483
50.3905867,-4.0863917
50.3905967,-4.0864300
50.3905983,-4.0864733
50.3906033,-4.0865033
50.3906067,-4.0865217
50.3906083,-4.0865367
50.3906050,-4.0865417
50.3906117,-4.0865400
50.3906100,-4.0865400
50.3906083,-4.0865417
50.3906033,-4.0865433
50.3905900,-4.0865600
50.3905650,-4.0865883
50.3905433,-4.0866117
50.3905233,-4.0866433
50.3905267,-4.0866850
50.3905300,-4.0867250
50.3905467,-4.0867650
50.3905617,-4.0868117
50.3905683,-4.0868567
50.3905650,-4.0869117
50.3905600,-4.0869700
50.3905583,-4.0870233
50.3905517,-4.0870800
50.3905433,-4.0871367
50.3905367,-4.0871967
50.3905300,-4.0872533
50.3905200,-4.0873117
50.3905133,-4.0873700
50.3905033,-4.0874317
50.3904867,-4.0874900
50.3904750,-4.0875450
50.3904683,-4.0875983
50.3904550,-4.0876517
50.3904333,-4.0876967
50.3904233,-4.0877433
50.3904067,-4.0877867
50.3903900,-4.0878200
50.3903750,-4.0878517
50.3903550,-4.0878733
50.3903367,-4.0878950
50.3903233,-4.0879167
50.3903083,-4.0879400
50.3902900,-4.0879633
50.3902700,-4.0879817
50.3902483,-4.0879950
50.3902333,-4.0879933
50.3902217,-4.0879917
50.3902183,-4.0879900
50.3902100,-4.0879900
50.3902017,-4.0879883
50.3901917,-4.0879867
50.3901900,-4.0879883
50.3901867,-4.0879933
50.3901850,-4.0879967
50.3901833,-4.0879983
50.3901883,-4.0880000
50.3901950,-4.0880033
50.3901983,-4.0880033
50.3902000,-4.0880000
50.3902000,-4.0880017
50.3901983,-4.0880050
50.3902000,-4.0880067
50.3902033,-4.0880100
50.3902083,-4.0880183
50.3902100,-4.0880200
50.3902083,-4.0880267
50.3902183,-4.0880450
50.3902233,-4.0880733
50.3902150,-4.0881083
50.3902050,-4.0881317
50.3901850,-4.0881467
50.3901617,-4.0881700
50.3901383,-4.0881900
50.3901100,-4.0881867
50.3900867,-4.0881883
50.3900667,-4.0882017
50.3900417,-4.0882117
50.3900133,-4.0882117
50.3899800,-4.0882250
50.3899483,-4.0882333
50.3899183,-4.0882400
50.3898867,-4.0882517
50.3898550,-4.0882667
50.3898183,-4.0882833
50.3897817,-4.0882933
50.3897450,-4.0883150
50.3897083,-4.0883350
50.3896683,-4.0883517
50.3896367,-4.0883650
50.3896067,-4.0883783
50.3895767,-4.0883917
50.3895400,-4.0884017
50.3895100,-4.0884150
50.3894783,-4.0884283
50.3894467,-4.0884433
50.3894133,-4.0884583
50.3893783,-4.0884650
50.3893483,-4.0884733
50.3893267,-4.0884867
50.3893033,-4.0884933
50.3892667,-4.0884783
50.3892333,-4.0884733
50.3892067,-4.0884783
50.3891850,-4.0884800
50.3891733,-4.0884833
50.3891567,-4.0884833
50.3891383,-4.0884850
50.3891183,-4.0884900
50.3891017,-4.0884967
50.3890850,-4.0885133
50.3890600,-4.0885217
50.3890400,-4.0885350
50.3890233,-4.0885517
50.3890050,-4.0885567
50.3889783,-4.0885617
50.3889333,-4.0885700
50.3888883,-4.0885767
50.3888483,-4.0885850
50.3888217,-4.0885917
50.3887917,-4.0886117
50.3887650,-4.0886250
50.3887283,-4.0886383
50.3886967,-4.0886483
50.3886733,-4.0886583
50.3886483,-4.0886783
50.3886133,-4.0886967
50.3885783,-4.0887217
50.3885467,-4.0887417
50.3885200,-4.0887517
50.3884933,-4.0887600
50.3884550,-4.0887700
50.3884067,-4.0887850
50.3883683,-4.0888033
50.3883417,-4.0888183
50.3883033,-4.0888300
50.3882683,-4.0888467
50.3882050,-4.0888700
50.3881483,-4.0888883
